ImageID,LabelName,XMin,XMax,YMin,YMax
i495.jpg,Land vehicle,0.0,0.998,0.0,0.9973261999999998
i495.jpg,Vehicle,0.0,0.998,0.0,0.9973261999999998
i495.jpg,Human nose,0.42,0.514,0.41443852,0.5588234999999999
i495.jpg,Human head,0.262,0.59,0.18716578,0.7647059
i495.jpg,Human eye,0.366,0.436,0.36898395,0.4171123
i495.jpg,Human eye,0.504,0.5720000000000001,0.3957219,0.44385028
i495.jpg,Human ear,0.266,0.29600000000000004,0.3449198,0.49197862
i495.jpg,Human mouth,0.396,0.502,0.59358287,0.64171124
i495.jpg,Human beard,0.274,0.5920000000000001,0.43048128,0.77540106
i495.jpg,Human arm,0.094,0.44,0.7914438,1.0
i495.jpg,Human arm,0.56,0.892,0.6069519,1.0
i495.jpg,Man,0.076,0.894,0.07754011,1.0
i495.jpg,Person,0.076,0.894,0.07754011,1.0
i496.jpg,Chair,0.0,1.0,0.4875,1.0
i496.jpg,Furniture,0.0,1.0,0.4875,1.0
i496.jpg,Furniture,0.5375,0.69375,0.49166667,0.55625
i496.jpg,Building,0.0,0.996875,0.0,0.99791664
i496.jpg,Person,0.4734375,0.5078125,0.42708334,0.58125
i496.jpg,Person,0.5203125,0.5671875,0.4625,0.54375
i496.jpg,Table,0.0,0.36875,0.6125,0.87916666
i496.jpg,Furniture,0.0,0.36875,0.6125,0.87916666
i496.jpg,Table,0.146875,0.4234375,0.56041664,0.68333334
i496.jpg,Furniture,0.146875,0.4234375,0.56041664,0.68333334
i496.jpg,Table,0.5296875,0.6796875,0.51666665,0.56666666
i496.jpg,Furniture,0.5296875,0.6796875,0.51666665,0.56666666
i496.jpg,Table,0.5484375,0.6734375,0.53333336,0.59583336
i496.jpg,Furniture,0.5484375,0.6734375,0.53333336,0.59583336
i496.jpg,Table,0.5828125,0.8625,0.56041664,0.72083336
i496.jpg,Furniture,0.5828125,0.8625,0.56041664,0.72083336
i496.jpg,Table,0.64375,0.8671875,0.625,0.9125
i496.jpg,Furniture,0.64375,0.8671875,0.625,0.9125
i496.jpg,Table,0.8671875,1.0,0.6354167,0.90833336
i496.jpg,Furniture,0.8671875,1.0,0.6354167,0.90833336
i497.jpg,Giraffe,0.0,0.62094396,0.30088496,1.0
i497.jpg,Animal,0.0,0.62094396,0.30088496,1.0
i497.jpg,Tree,0.109144546,1.0,0.0,1.0
i498.jpg,Building,0.0,0.99582464,0.0,0.22152886
i498.jpg,Car,0.0,1.0,0.15600625,0.87831515
i498.jpg,Land vehicle,0.0,1.0,0.15600625,0.87831515
i498.jpg,Vehicle,0.0,1.0,0.15600625,0.87831515
i498.jpg,Umbrella,0.49895614,0.9853862,0.0015600624,0.22152886
i499.jpg,Digital clock,0.0,1.0,0.12307692,0.53706294
i499.jpg,Clock,0.0,1.0,0.12307692,0.53706294
i500.jpg,Burrito,0.0,0.64166665,0.2046875,0.73125
i500.jpg,Burrito,0.0,0.41458333,0.2125,0.475
i500.jpg,Burrito,0.0,0.98333335,0.2140625,1.0
i500.jpg,Burrito,0.43333334,1.0,0.353125,1.0
i501.jpg,Furniture,0.0,0.14822547,0.3946958,0.6146646
i501.jpg,Furniture,0.17954071,0.87473905,0.36193448,0.82683307
i501.jpg,Building,0.0,0.20041753,0.2776911,0.35101405
i501.jpg,Building,0.9039666,0.9979123,0.36349455,0.4680187
i501.jpg,Ladder,0.0,0.14196242,0.3946958,0.6131045
i501.jpg,Tree,0.17954071,1.0,0.0,0.69578785
i502.jpg,Person,0.8165289000000001,0.92066115,0.15581854,0.40433925
i502.jpg,Football helmet,0.10909091,0.8644628000000001,0.1183432,0.99211043
i502.jpg,Helmet,0.10909091,0.8644628000000001,0.1183432,0.99211043
i503.jpg,Human hair,0.07964602,0.45353982,0.12241888,0.41297936
i503.jpg,Sports uniform,0.10840708,0.7942478000000001,0.45132744,1.0
i503.jpg,Human hand,0.0,0.16371681,0.7522124,0.8584071
i503.jpg,Human hand,0.0,0.14380531,0.82448375,0.9439528
i503.jpg,Human arm,0.0,0.6637168000000001,0.47492626,0.9380531
i503.jpg,Man,0.0,0.7942478000000001,0.119469024,1.0
i503.jpg,Person,0.0,0.7942478000000001,0.119469024,1.0
i504.jpg,Strawberry,0.1484375,0.2625,0.48541668,0.59166664
i504.jpg,Fruit,0.1484375,0.2625,0.48541668,0.59166664
i504.jpg,Strawberry,0.1703125,0.2859375,0.56458336,0.725
i504.jpg,Fruit,0.1703125,0.2859375,0.56458336,0.725
i504.jpg,Strawberry,0.2484375,0.3375,0.35625,0.51666665
i504.jpg,Fruit,0.2484375,0.3375,0.35625,0.51666665
i504.jpg,Strawberry,0.2625,0.428125,0.37291667,0.59583336
i504.jpg,Fruit,0.2625,0.428125,0.37291667,0.59583336
i504.jpg,Strawberry,0.3171875,0.39375,0.14583333,0.35625
i504.jpg,Fruit,0.3171875,0.39375,0.14583333,0.35625
i504.jpg,Strawberry,0.515625,0.671875,0.41458333,0.59791666
i504.jpg,Fruit,0.515625,0.671875,0.41458333,0.59791666
i504.jpg,Strawberry,0.6359375,0.809375,0.62916666,0.87708336
i504.jpg,Fruit,0.6359375,0.809375,0.62916666,0.87708336
i504.jpg,Ice cream,0.140625,0.8046875,0.114583336,0.9479167
i504.jpg,Dessert,0.140625,0.8046875,0.114583336,0.9479167
i504.jpg,Fruit,0.3171875,0.4,0.14166667,0.29375
i505.jpg,Human face,0.40294117,0.41617647,0.101995565,0.11529934
i505.jpg,Human face,0.425,0.44264707,0.1286031,0.16851442
i505.jpg,Human face,0.5367647,0.5529411999999999,0.039911307,0.07760532
i505.jpg,Human face,0.5838234999999999,0.6,0.062084258,0.08869179
i505.jpg,Human face,0.7117647,0.7323529000000001,0.024390243,0.07317073
i505.jpg,Human face,0.7470588,0.7588235,0.042128604000000014,0.079822615
i505.jpg,Human face,0.7632353000000001,0.8808824000000001,0.33481154,0.54102
i505.jpg,Human face,0.90294117,0.9941176,0.0,0.09312639
i505.jpg,Person,0.5132353000000001,0.7882353,0.017738359,0.3946785
i505.jpg,Human head,0.425,0.45735294,0.11751663,0.17073171
i505.jpg,Human head,0.5367647,0.55735296,0.028824834,0.082039915
i505.jpg,Human head,0.7117647,0.75,0.017738359,0.07760532
i505.jpg,Human head,0.7632353000000001,0.9191176,0.25942350000000003,0.54102
i505.jpg,Human head,0.90294117,0.99852943,0.0,0.09534368
i505.jpg,Rifle,0.038235296,0.79558825,0.3436807,0.7494457
i505.jpg,Weapon,0.038235296,0.79558825,0.3436807,0.7494457
i505.jpg,Rifle,0.29852942,0.44117647,0.1308204,0.20177384
i505.jpg,Weapon,0.29852942,0.44117647,0.1308204,0.20177384
i505.jpg,Rifle,0.33088234,0.40882352,0.09090909,0.1308204
i505.jpg,Weapon,0.33088234,0.40882352,0.09090909,0.1308204
i505.jpg,Shotgun,0.03382353,0.7941176,0.33924612,0.6385809
i505.jpg,Weapon,0.03382353,0.7941176,0.33924612,0.6385809
i505.jpg,Shotgun,0.29558823,0.43823528,0.12195122,0.18625277
i505.jpg,Weapon,0.29558823,0.43823528,0.12195122,0.18625277
i505.jpg,Man,0.3382353,1.0,0.0,1.0
i505.jpg,Person,0.3382353,1.0,0.0,1.0
i506.jpg,Bookcase,0.0,0.20176731,0.019911505,0.7234513000000001
i506.jpg,Furniture,0.0,0.20176731,0.019911505,0.7234513000000001
i506.jpg,Bookcase,0.35051546,0.9985272,0.0,0.99115044
i506.jpg,Furniture,0.35051546,0.9985272,0.0,0.99115044
i506.jpg,Human leg,0.20029455,0.2916053,0.5685840999999999,0.95353985
i506.jpg,Human leg,0.26215023,0.4388807,0.5973451,1.0
i506.jpg,Building,0.0,1.0,0.0,1.0
i506.jpg,Girl,0.20029455,0.44035345,0.2699115,0.9712389
i506.jpg,Person,0.20029455,0.44035345,0.2699115,0.9712389
i506.jpg,Jeans,0.20176731,0.43740794,0.27433628,0.96902657
i506.jpg,Trousers,0.20176731,0.43740794,0.27433628,0.96902657
i506.jpg,Shelf,0.0,1.0,0.0,1.0
i506.jpg,Furniture,0.0,1.0,0.0,1.0
i506.jpg,Book,0.0,0.17525773,0.026548672,0.25442478
i506.jpg,Book,0.0,0.17378497,0.5575220999999999,0.7212389
i506.jpg,Book,0.023564065,0.15022092,0.18584071,0.31637168
i506.jpg,Book,0.11340206,0.15022092,0.36061946,0.43141592
i506.jpg,Book,0.12960236,0.18851252,0.35176992,0.46460176
i506.jpg,Book,0.27982327,0.9985272,0.0,0.9977876
i506.jpg,Human arm,0.20471281,0.2783505,0.28318584,0.48451328
i506.jpg,Human arm,0.38291606,0.61708397,0.17920354,0.34513274
i506.jpg,Woman,0.20029455,0.6156111999999999,0.16150442,1.0
i506.jpg,Person,0.20029455,0.6156111999999999,0.16150442,1.0
i507.jpg,Person,0.0,1.0,0.35,0.7583333000000001
i507.jpg,Roller skates,0.0,0.015625,0.66875,0.71666664
i507.jpg,Footwear,0.0,0.015625,0.66875,0.71666664
i507.jpg,Roller skates,0.1015625,0.1265625,0.65625,0.6958333000000001
i507.jpg,Footwear,0.1015625,0.1265625,0.65625,0.6958333000000001
i507.jpg,Roller skates,0.13125,0.15,0.65833336,0.69375
i507.jpg,Footwear,0.13125,0.15,0.65833336,0.69375
i507.jpg,Roller skates,0.19375,0.225,0.67083335,0.7104166999999999
i507.jpg,Footwear,0.19375,0.225,0.67083335,0.7104166999999999
i507.jpg,Roller skates,0.2125,0.246875,0.67291665,0.7083333
i507.jpg,Footwear,0.2125,0.246875,0.67291665,0.7083333
i507.jpg,Roller skates,0.30625,0.33125,0.65833336,0.68541664
i507.jpg,Footwear,0.30625,0.33125,0.65833336,0.68541664
i507.jpg,Roller skates,0.3296875,0.3421875,0.65833336,0.68125
i507.jpg,Footwear,0.3296875,0.3421875,0.65833336,0.68125
i507.jpg,Roller skates,0.3421875,0.39375,0.70625,0.7583333000000001
i507.jpg,Footwear,0.3421875,0.39375,0.70625,0.7583333000000001
i507.jpg,Roller skates,0.384375,0.4109375,0.6958333000000001,0.73333335
i507.jpg,Footwear,0.384375,0.4109375,0.6958333000000001,0.73333335
i507.jpg,Roller skates,0.4515625,0.4671875,0.6666667,0.69166666
i507.jpg,Footwear,0.4515625,0.4671875,0.6666667,0.69166666
i507.jpg,Roller skates,0.4859375,0.5078125,0.65625,0.68125
i507.jpg,Footwear,0.4859375,0.5078125,0.65625,0.68125
i507.jpg,Roller skates,0.4921875,0.5109375,0.66875,0.69375
i507.jpg,Footwear,0.4921875,0.5109375,0.66875,0.69375
i507.jpg,Roller skates,0.5046875,0.5296875,0.65833336,0.68541664
i507.jpg,Footwear,0.5046875,0.5296875,0.65833336,0.68541664
i507.jpg,Roller skates,0.5375,0.565625,0.66041666,0.69166666
i507.jpg,Footwear,0.5375,0.565625,0.66041666,0.69166666
i507.jpg,Roller skates,0.5578125,0.58125,0.67083335,0.6958333000000001
i507.jpg,Footwear,0.5578125,0.58125,0.67083335,0.6958333000000001
i507.jpg,Roller skates,0.559375,0.6015625,0.7083333,0.75208336
i507.jpg,Footwear,0.559375,0.6015625,0.7083333,0.75208336
i507.jpg,Roller skates,0.6,0.60625,0.73333335,0.75
i507.jpg,Footwear,0.6,0.60625,0.73333335,0.75
i507.jpg,Roller skates,0.8,0.828125,0.6791666999999999,0.71666664
i507.jpg,Footwear,0.8,0.828125,0.6791666999999999,0.71666664
i507.jpg,Roller skates,0.8375,0.853125,0.68125,0.71666664
i507.jpg,Footwear,0.8375,0.853125,0.68125,0.71666664
i507.jpg,Roller skates,0.853125,0.8671875,0.68333334,0.71875
i507.jpg,Footwear,0.853125,0.8671875,0.68333334,0.71875
i507.jpg,Roller skates,0.8703125,0.89375,0.68333334,0.71875
i507.jpg,Footwear,0.8703125,0.89375,0.68333334,0.71875
i507.jpg,Roller skates,0.8921875,0.9140625,0.68541664,0.7125
i507.jpg,Footwear,0.8921875,0.9140625,0.68541664,0.7125
i507.jpg,Roller skates,0.8953125,0.9140625,0.7104166999999999,0.725
i507.jpg,Footwear,0.8953125,0.9140625,0.7104166999999999,0.725
i507.jpg,Roller skates,0.915625,0.9296875,0.69375,0.725
i507.jpg,Footwear,0.915625,0.9296875,0.69375,0.725
i507.jpg,Roller skates,0.9765625,1.0,0.6979167,0.73541665
i507.jpg,Footwear,0.9765625,1.0,0.6979167,0.73541665
i507.jpg,Footwear,0.0,0.0140625,0.67291665,0.71458334
i507.jpg,Footwear,0.0078125,0.015625,0.65,0.66875
i507.jpg,Footwear,0.015625,0.0265625,0.65208334,0.6645833000000001
i507.jpg,Footwear,0.040625,0.05625,0.65833336,0.6645833000000001
i507.jpg,Footwear,0.096875,0.121875,0.65416664,0.69166666
i507.jpg,Footwear,0.13125,0.146875,0.67291665,0.68958336
i507.jpg,Footwear,0.140625,0.1515625,0.65833336,0.67083335
i507.jpg,Footwear,0.1546875,0.165625,0.65833336,0.67291665
i507.jpg,Footwear,0.1828125,0.2015625,0.65833336,0.675
i507.jpg,Footwear,0.1921875,0.2234375,0.67291665,0.69375
i507.jpg,Footwear,0.215625,0.246875,0.67083335,0.69375
i507.jpg,Footwear,0.240625,0.265625,0.65833336,0.675
i507.jpg,Footwear,0.2734375,0.290625,0.66041666,0.675
i507.jpg,Footwear,0.309375,0.33125,0.65833336,0.6770833
i507.jpg,Footwear,0.33125,0.340625,0.65833336,0.67083335
i507.jpg,Footwear,0.3453125,0.3875,0.7125,0.7416666999999999
i507.jpg,Footwear,0.384375,0.403125,0.68958336,0.71666664
i507.jpg,Footwear,0.409375,0.428125,0.66875,0.69375
i507.jpg,Footwear,0.4515625,0.4671875,0.67083335,0.68958336
i507.jpg,Footwear,0.4859375,0.509375,0.6645833000000001,0.6791666999999999
i507.jpg,Footwear,0.4953125,0.5109375,0.675,0.68958336
i507.jpg,Footwear,0.509375,0.5265625,0.65833336,0.675
i507.jpg,Footwear,0.5421875,0.5625,0.6666667,0.6791666999999999
i507.jpg,Footwear,0.5578125,0.578125,0.6666667,0.68333334
i507.jpg,Footwear,0.565625,0.6015625,0.7083333,0.7395833
i507.jpg,Footwear,0.5921875,0.6,0.7083333,0.73125
i507.jpg,Footwear,0.6265625,0.646875,0.68333334,0.70208335
i507.jpg,Footwear,0.6578125,0.66875,0.68958336,0.70208335
i507.jpg,Footwear,0.7203125,0.7375,0.69375,0.70208335
i507.jpg,Footwear,0.74375,0.75625,0.68958336,0.70416665
i507.jpg,Footwear,0.8078125,0.825,0.6791666999999999,0.70208335
i507.jpg,Footwear,0.840625,0.85,0.68125,0.6979167
i507.jpg,Footwear,0.8421875,0.8640625,0.68541664,0.7125
i507.jpg,Footwear,0.8765625,0.89375,0.68333334,0.7083333
i507.jpg,Footwear,0.8953125,0.915625,0.68333334,0.7104166999999999
i507.jpg,Footwear,0.9125,0.9265625,0.6875,0.7083333
i507.jpg,Footwear,0.9734375,1.0,0.7,0.72083336
i508.jpg,Towel,0.2371134,0.31369662,0.80088496,0.99557525
i508.jpg,Towel,0.31958762,0.38880706,0.7898229999999999,0.99557525
i508.jpg,Sink,0.4712813,0.6568483,0.7787611,1.0
i508.jpg,Plumbing fixture,0.4712813,0.6568483,0.7787611,1.0
i508.jpg,House,0.0,0.9985272,0.0,0.99557525
i508.jpg,Building,0.0,0.9985272,0.0,0.99557525
i508.jpg,Window,0.185567,0.44771722,0.0,0.71681416
i508.jpg,Mirror,0.6215022,0.91016203,0.0,0.90929204
i508.jpg,Tap,0.50810015,0.55228275,0.78539824,0.8362832
i508.jpg,Plumbing fixture,0.50810015,0.55228275,0.78539824,0.8362832
i508.jpg,Tap,0.55081004,0.5743741,0.78097343,0.82743365
i508.jpg,Plumbing fixture,0.55081004,0.5743741,0.78097343,0.82743365
i509.jpg,Bookcase,0.1605302,0.84388804,0.41371682,0.94690263
i509.jpg,Furniture,0.1605302,0.84388804,0.41371682,0.94690263
i509.jpg,Furniture,0.84094256,0.9381443000000002,0.6526549,0.90929204
i509.jpg,House,0.0,1.0,0.0,1.0
i509.jpg,Building,0.0,1.0,0.0,1.0
i509.jpg,Cabinetry,0.15905744,0.8453608,0.38938054,0.94690263
i509.jpg,Furniture,0.15905744,0.8453608,0.38938054,0.94690263
i509.jpg,Shelf,0.1605302,0.8453608,0.3960177,0.94911504
i509.jpg,Furniture,0.1605302,0.8453608,0.3960177,0.94911504
i509.jpg,Shelf,0.28718704,0.39027983,0.31637168,0.3938053
i509.jpg,Furniture,0.28718704,0.39027983,0.31637168,0.3938053
i509.jpg,Shelf,0.65390277,0.7790869,0.26327434,0.39159292
i509.jpg,Furniture,0.65390277,0.7790869,0.26327434,0.39159292
i509.jpg,Toy,0.24889544,0.269514,0.61504424,0.6659292
i509.jpg,Toy,0.54344624,0.5611193,0.61283183,0.65486723
i509.jpg,Toy,0.60382915,0.6244476999999999,0.6061947,0.65486723
i509.jpg,Toy,0.60382915,0.622975,0.61283183,0.65929204
i509.jpg,Toy,0.6583210999999999,0.67157584,0.36504424,0.3938053
i509.jpg,Toy,0.6833579000000001,0.6995581999999999,0.36504424,0.39823008
i509.jpg,Toy,0.7628866,0.8055965,0.579646,0.6526549
i509.jpg,Book,0.20029455,0.8203239999999999,0.45575222,0.9026549
i509.jpg,Book,0.20176731,0.33873343,0.6902655,0.90707964
i509.jpg,Book,0.35346097,0.44624448,0.45353982,0.6659292
i509.jpg,Book,0.3622975,0.37702504,0.6836283000000001,0.75442475
i509.jpg,Book,0.37849778,0.39469808,0.6836283000000001,0.75
i509.jpg,Book,0.39322534,0.4108984000000001,0.6880531,0.74557525
i509.jpg,Book,0.42857143,0.48895434,0.579646,0.65707964
i509.jpg,Book,0.4904271,0.5125184,0.8141593,0.86504424
i509.jpg,Book,0.51104563,0.6185567,0.47123894,0.65929204
i509.jpg,Book,0.5198822,0.6671576,0.69911504,0.90707964
i509.jpg,Book,0.67157584,0.8011782,0.47566372,0.6637168000000001
i509.jpg,Book,0.67746687,0.81590575,0.69911504,0.8915929
i510.jpg,Centipede,0.165625,0.853125,0.40208334,0.81666666
i510.jpg,Invertebrate,0.165625,0.853125,0.40208334,0.81666666
i510.jpg,Animal,0.165625,0.853125,0.40208334,0.81666666
i510.jpg,Insect,0.16875,0.853125,0.38541666,0.7708333
i510.jpg,Invertebrate,0.16875,0.853125,0.38541666,0.7708333
i510.jpg,Animal,0.16875,0.853125,0.38541666,0.7708333
i511.jpg,Person,0.13,0.43,0.29819277,0.91566265
i511.jpg,Person,0.168,0.218,0.6626506,0.7620482
i511.jpg,Person,0.368,0.476,0.5391566,0.9487952
i511.jpg,Person,0.392,0.468,0.39156628,0.57530123
i511.jpg,Person,0.498,0.73,0.6596386,0.79518074
i511.jpg,Person,0.71,0.856,0.5090361,0.9939759
i511.jpg,Person,0.774,0.8640000000000001,0.5572289,0.92469877
i511.jpg,Footwear,0.134,0.196,0.82831323,0.8674699
i511.jpg,Footwear,0.39,0.42,0.92168677,0.93373495
i511.jpg,Footwear,0.392,0.42,0.82228917,0.90361446
i511.jpg,Footwear,0.442,0.456,0.92168677,0.9427711
i511.jpg,Footwear,0.7140000000000001,0.764,0.9487952,0.9789157
i511.jpg,Footwear,0.812,0.852,0.92168677,0.97289157
i511.jpg,Footwear,0.8320000000000001,0.858,0.8614458,0.9096386
i512.jpg,Human face,0.22787611,0.37831858,0.109144546,0.18584071
i512.jpg,Human hair,0.19469027,0.40707964,0.026548672,0.14306785
i512.jpg,Person,0.19469027,0.8517699000000001,0.028023599,0.90855455
i512.jpg,Human nose,0.27876106,0.30530974,0.16666667,0.17846608
i512.jpg,Human head,0.20132743,0.3960177,0.032448377,0.18731563
i512.jpg,Human ear,0.30752212,0.34955752,0.097345136,0.123893805
i512.jpg,Golf ball,0.22123894,0.25221238,0.8820059000000001,0.89528024
i512.jpg,Golf ball,0.53539824,0.5641593,0.7861357,0.80088496
i512.jpg,Human mouth,0.30973452,0.3340708,0.17256637,0.18289086
i512.jpg,Human arm,0.40707964,0.57743365,0.18731563,0.5840708
i513.jpg,Snake,0.0,0.9783394,0.20397112,0.6498195
i513.jpg,Reptile,0.0,0.9783394,0.20397112,0.6498195
i513.jpg,Animal,0.0,0.9783394,0.20397112,0.6498195
i514.jpg,Platter,0.0,0.14732143,0.86622804,1.0
i514.jpg,Tableware,0.0,0.14732143,0.86622804,1.0
i514.jpg,Platter,0.13095239,0.23065476,0.8114034999999999,0.87061405
i514.jpg,Tableware,0.13095239,0.23065476,0.8114034999999999,0.87061405
i514.jpg,Platter,0.53720236,0.66220236,0.7785088000000001,0.8333333
i514.jpg,Tableware,0.53720236,0.66220236,0.7785088000000001,0.8333333
i514.jpg,Platter,0.55803573,0.70386904,0.8245614,0.97587717
i514.jpg,Tableware,0.55803573,0.70386904,0.8245614,0.97587717
i514.jpg,Saucer,0.12797619999999998,0.23065476,0.80701756,0.87061405
i514.jpg,Tableware,0.12797619999999998,0.23065476,0.80701756,0.87061405
i514.jpg,Tableware,0.12797619999999998,0.22916667,0.8048246,0.8596490999999999
i514.jpg,Tableware,0.14434524,0.21428572,0.7763158,0.9714912
i514.jpg,Tableware,0.14434524,0.20684524,0.87061405,0.997807
i514.jpg,Tableware,0.2217262,0.3110119,0.9649123,0.997807
i514.jpg,Tableware,0.24255952,0.3125,0.80921054,0.997807
i514.jpg,Tableware,0.26785713,0.30505952,0.3640351,0.4276316
i514.jpg,Tableware,0.29464287,0.3482143,0.3267544000000001,0.40131578
i514.jpg,Tableware,0.30208334,0.3482143,0.6864034999999999,0.7149123000000001
i514.jpg,Tableware,0.41666666,0.53571427,0.872807,0.94078946
i514.jpg,Tableware,0.46577382,0.5014881,0.6885965000000001,0.7236842
i514.jpg,Tableware,0.48958334,0.5922619,0.8969298000000001,0.99561405
i514.jpg,Tableware,0.51339287,0.60119045,0.3399123,0.3991228
i514.jpg,Tableware,0.53571427,0.5639881,0.8399123,0.92763156
i514.jpg,Tableware,0.59375,0.66369045,0.3267544000000001,0.41666666
i514.jpg,Plate,0.0,0.14880952,0.8596490999999999,1.0
i514.jpg,Tableware,0.0,0.14880952,0.8596490999999999,1.0
i514.jpg,Plate,0.12797619999999998,0.23511904,0.8135965000000001,0.8618421
i514.jpg,Tableware,0.12797619999999998,0.23511904,0.8135965000000001,0.8618421
i514.jpg,Plate,0.18154761,0.25,0.41447368,0.44298247
i514.jpg,Tableware,0.18154761,0.25,0.41447368,0.44298247
i514.jpg,Plate,0.24255952,0.54761904,0.8355263,0.9517544
i514.jpg,Tableware,0.24255952,0.54761904,0.8355263,0.9517544
i514.jpg,Plate,0.30208334,0.53869045,0.8684211,0.9495614
i514.jpg,Tableware,0.30208334,0.53869045,0.8684211,0.9495614
i514.jpg,Plate,0.55654764,0.70089287,0.81798244,0.9846491
i514.jpg,Tableware,0.55654764,0.70089287,0.81798244,0.9846491
i514.jpg,Man,0.16517857,0.6354167,0.20394737,0.7280701999999999
i514.jpg,Person,0.16517857,0.6354167,0.20394737,0.7280701999999999
i515.jpg,Pear,0.0,1.0,0.0,1.0
i515.jpg,Fruit,0.0,1.0,0.0,1.0
i516.jpg,Platter,0.0,0.9977827,0.5375552,0.9513991
i516.jpg,Tableware,0.0,0.9977827,0.5375552,0.9513991
i516.jpg,Saucer,0.0,0.9955654,0.46391752,0.9513991
i516.jpg,Tableware,0.0,0.9955654,0.46391752,0.9513991
i516.jpg,Tableware,0.0,1.0,0.2562592,0.95434463
i516.jpg,Plate,0.0,1.0,0.48306334,0.9499264
i516.jpg,Tableware,0.0,1.0,0.48306334,0.9499264
i516.jpg,Coffee cup,0.0022172949,0.9223947,0.25920472,0.742268
i516.jpg,Tableware,0.0022172949,0.9223947,0.25920472,0.742268
i516.jpg,Bowl,0.0,0.9268293,0.25478646,0.742268
i516.jpg,Tableware,0.0,0.9268293,0.25478646,0.742268
i517.jpg,Human hair,0.65,0.6609375,0.40083507,0.41753653
i517.jpg,Building,0.490625,0.6421875,0.03966597,0.4572025
i517.jpg,Person,0.0,0.03125,0.35490605,0.6617954
i517.jpg,Telephone,0.3234375,0.3625,0.36951983,0.44258872
i517.jpg,Woman,0.596875,0.7203125,0.36534446,0.92066807
i517.jpg,Person,0.596875,0.7203125,0.36534446,0.92066807
i518.jpg,Pizza,0.0234375,0.965625,0.0,1.0
i519.jpg,Carrot,0.0,0.99863946,0.0,0.94244605
i519.jpg,Vegetable,0.0,0.99863946,0.0,0.94244605
i520.jpg,Bronze sculpture,0.0078125,0.971875,0.1085595,1.0
i520.jpg,Sculpture,0.0078125,0.971875,0.1085595,1.0
i520.jpg,Bust,0.00625,0.9734375,0.106471814,1.0
i520.jpg,Sculpture,0.00625,0.9734375,0.106471814,1.0
i520.jpg,Toy,0.0421875,0.2546875,0.8308976999999999,0.9979123
i521.jpg,Goose,0.09327217,0.9525994,0.24093817,0.6993604
i521.jpg,Bird,0.09327217,0.9525994,0.24093817,0.6993604
i521.jpg,Animal,0.09327217,0.9525994,0.24093817,0.6993604
i521.jpg,Duck,0.09633028,0.9525994,0.24520256,0.70149255
i521.jpg,Bird,0.09633028,0.9525994,0.24520256,0.70149255
i521.jpg,Animal,0.09633028,0.9525994,0.24520256,0.70149255
i522.jpg,Sword,0.15240084,0.84968686,0.0375,0.928125
i522.jpg,Weapon,0.15240084,0.84968686,0.0375,0.928125
i522.jpg,Dagger,0.15866388,0.8392484,0.04375,0.93125
i522.jpg,Weapon,0.15866388,0.8392484,0.04375,0.93125
i523.jpg,Lily,0.018302828,0.26289517,0.2372549,0.7352941
i523.jpg,Flower,0.018302828,0.26289517,0.2372549,0.7352941
i523.jpg,Lily,0.18801996,0.608985,0.21764706,0.9137255
i523.jpg,Flower,0.18801996,0.608985,0.21764706,0.9137255
i523.jpg,Lily,0.42595673,0.8618968000000001,0.019607844,0.48235294
i523.jpg,Flower,0.42595673,0.8618968000000001,0.019607844,0.48235294
i523.jpg,Lily,0.43926787,0.93677205,0.41960785,0.8980392
i523.jpg,Flower,0.43926787,0.93677205,0.41960785,0.8980392
i523.jpg,Lily,0.63061565,0.75207984,0.872549,0.99607843
i523.jpg,Flower,0.63061565,0.75207984,0.872549,0.99607843
i523.jpg,Flower,0.0,0.9450915,0.01764706,1.0
i524.jpg,Bottle,0.225,0.415625,0.010416667,0.89375
i524.jpg,Tableware,0.225,0.415625,0.010416667,0.89375
i524.jpg,Beer,0.5015625,0.7203125,0.16041666,0.9125
i524.jpg,Drink,0.5015625,0.7203125,0.16041666,0.9125
i524.jpg,Drink,0.2234375,0.4171875,0.008333334,0.89375
i524.jpg,Drink,0.5,0.71875,0.26666668,0.8520833000000001
i524.jpg,Tableware,0.5015625,0.7140625,0.16041666,0.91041666
i525.jpg,Whiteboard,0.0,1.0,0.0,1.0
i525.jpg,Office supplies,0.0,1.0,0.0,1.0
i526.jpg,Street light,0.653125,0.75625,0.40208334,0.6166666999999999
i526.jpg,Christmas tree,0.0,0.9984375,0.0,0.99791664
i526.jpg,Tree,0.0,0.9984375,0.0,0.99791664
i527.jpg,Bicycle helmet,0.32666665,0.42222223,0.33531156,0.47774482
i527.jpg,Helmet,0.32666665,0.42222223,0.33531156,0.47774482
i527.jpg,Bicycle helmet,0.9111111,0.98444444,0.14540060000000002,0.26706230000000003
i527.jpg,Helmet,0.9111111,0.98444444,0.14540060000000002,0.26706230000000003
i527.jpg,Bicycle,0.20444444,0.5466667,0.68249255,1.0
i527.jpg,Land vehicle,0.20444444,0.5466667,0.68249255,1.0
i527.jpg,Vehicle,0.20444444,0.5466667,0.68249255,1.0
i527.jpg,Person,0.30888888,0.60888886,0.34421366,0.99703264
i527.jpg,Person,0.42444444,0.5311111,0.5964392,0.99703264
i527.jpg,Person,0.5,0.5422222,0.44510385,0.5400593000000001
i527.jpg,Person,0.8888889000000001,0.99777776,0.14836796,0.7833828
